Local time,Open,High,Low,Close,Volume
01.05.2023 15:00:00.000 GMT-0600,137.467,137.494,137.378,137.472,1022819992.0655999
01.05.2023 15:30:00.000 GMT-0600,137.481,137.481,137.457,137.472,558079996.4666001
01.05.2023 16:00:00.000 GMT-0600,137.468,137.485,137.407,137.438,3789069982.5287
01.05.2023 16:30:00.000 GMT-0600,137.438,137.470,137.418,137.429,2133100001.812
01.05.2023 17:00:00.000 GMT-0600,137.431,137.533,137.422,137.494,7366099990.8447
01.05.2023 17:30:00.000 GMT-0600,137.496,137.576,137.495,137.522,6249810012.8173
01.05.2023 18:00:00.000 GMT-0600,137.521,137.528,137.290,137.339,12381410049.4385
01.05.2023 18:30:00.000 GMT-0600,137.338,137.521,137.317,137.422,13052950012.206902
01.05.2023 19:00:00.000 GMT-0600,137.424,137.450,137.322,137.344,14612359939.575197
01.05.2023 19:30:00.000 GMT-0600,137.342,137.434,137.301,137.401,10988519958.496002
01.05.2023 20:00:00.000 GMT-0600,137.400,137.467,137.353,137.428,11495900062.560898
01.05.2023 20:30:00.000 GMT-0600,137.422,137.445,137.356,137.360,9251260025.0243
01.05.2023 21:00:00.000 GMT-0600,137.361,137.422,137.357,137.374,9855409927.3682
01.05.2023 21:30:00.000 GMT-0600,137.374,137.505,137.350,137.492,9797460083.007597
01.05.2023 22:00:00.000 GMT-0600,137.493,137.580,137.473,137.568,12951419975.281
01.05.2023 22:30:00.000 GMT-0600,137.567,137.701,137.459,137.678,17989859985.351498
01.05.2023 23:00:00.000 GMT-0600,137.678,137.772,137.655,137.670,18758469970.703003
01.05.2023 23:30:00.000 GMT-0600,137.669,137.692,137.584,137.623,15416210113.525602
02.05.2023 00:00:00.000 GMT-0600,137.626,137.663,137.540,137.563,19528099929.8097
02.05.2023 00:30:00.000 GMT-0600,137.563,137.634,137.488,137.513,19216900024.4141
02.05.2023 01:00:00.000 GMT-0600,137.512,137.728,137.497,137.621,20662279937.7444
02.05.2023 01:30:00.000 GMT-0600,137.621,137.621,137.515,137.599,16372229980.468597
02.05.2023 02:00:00.000 GMT-0600,137.598,137.610,137.431,137.476,23309489959.716908
02.05.2023 02:30:00.000 GMT-0600,137.477,137.509,137.353,137.508,17156800064.086802
02.05.2023 03:00:00.000 GMT-0600,137.511,137.548,137.386,137.465,19088890106.2015
02.05.2023 03:30:00.000 GMT-0600,137.464,137.496,137.373,137.397,14455019927.978798
02.05.2023 04:00:00.000 GMT-0600,137.398,137.445,137.335,137.440,15957619903.564402
02.05.2023 04:30:00.000 GMT-0600,137.440,137.565,137.424,137.528,14728720031.738197
02.05.2023 05:00:00.000 GMT-0600,137.529,137.540,137.244,137.337,15723640167.236103
